species	genome_assembly	clade;qual	lifespan_days;quant	length_cm;quant	weight_kg;quant	RGBIF_observation;quant	genome_size;quant	GC_content_proportion;quant	No_prot_annot;quant	median_coverage_exon;buscodataset_embryophyta;quant	No_genes;buscodataset_embryophyta;quant	No_introns;buscodataset_embryophyta;quant	median_length_introns;buscodataset_embryophyta;quant	No_multi_exonic_genes;buscodataset_embryophyta;quant	No_intron_per_gene;buscodataset_embryophyta;quant	prop_intron_annotated;buscodataset_embryophyta;quant	median_gene_fpkm;buscodataset_embryophyta;quant	average_svr;svr_class_all;buscodataset_embryophyta;quant	average_svr;svr_class_high_SV;buscodataset_embryophyta;quant	average_svr;svr_class_low_SV;buscodataset_embryophyta;quant	median_coverage_exon;buscodataset_eukaryota;quant	No_genes;buscodataset_eukaryota;quant	No_introns;buscodataset_eukaryota;quant	median_length_introns;buscodataset_eukaryota;quant	No_multi_exonic_genes;buscodataset_eukaryota;quant	No_intron_per_gene;buscodataset_eukaryota;quant	prop_intron_annotated;buscodataset_eukaryota;quant	median_gene_fpkm;buscodataset_eukaryota;quant	average_svr;svr_class_all;buscodataset_eukaryota;quant	average_svr;svr_class_high_SV;buscodataset_eukaryota;quant	average_svr;svr_class_low_SV;buscodataset_eukaryota;quant	median_coverage_exon;buscodataset_None;quant	No_genes;buscodataset_None;quant	No_introns;buscodataset_None;quant	median_length_introns;buscodataset_None;quant	No_multi_exonic_genes;buscodataset_None;quant	No_intron_per_gene;buscodataset_None;quant	prop_intron_annotated;buscodataset_None;quant	median_gene_fpkm;buscodataset_None;quant	average_svr;svr_class_all;buscodataset_None;quant	average_svr;svr_class_high_SV;buscodataset_None;quant	average_svr;svr_class_low_SV;buscodataset_None;quant	median_coverage_exon;buscodataset_metazoa;quant	No_genes;buscodataset_metazoa;quant	No_introns;buscodataset_metazoa;quant	median_length_introns;buscodataset_metazoa;quant	No_multi_exonic_genes;buscodataset_metazoa;quant	No_intron_per_gene;buscodataset_metazoa;quant	prop_intron_annotated;buscodataset_metazoa;quant	median_gene_fpkm;buscodataset_metazoa;quant	average_svr;svr_class_all;buscodataset_metazoa;quant	average_svr;svr_class_high_SV;buscodataset_metazoa;quant	average_svr;svr_class_low_SV;buscodataset_metazoa;quant	Embryophyta_dn;quant	Embryophyta_ds;quant	Embryophyta_dnds;quant	Eukaryota_dn;quant	Eukaryota_ds;quant	Eukaryota_dnds;quant	Metazoa_dn;quant	Metazoa_ds;quant	Metazoa_dnds;quant	per_clade_dn;quant	per_clade_ds;quant	per_clade_dnds;quant
Microtus_fortis	GCF_014885135.2	Mammalia	NA	NA	NA	970	2092.940738	0.42	47830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.008317797057	0.06210025611	0.133941429199043
Pocillopora_damicornis	GCF_003704095.1	Other Invertebrates	NA	0.144	NA	35149	225.744106	0.38	25183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2392.5170185265	296	2526	430.5	283	8.92579505300353	0.998812351543943	10.82805	0.00441659226955204	0.127631204280041	0.00202986855022054	927.481898632341	19935	96597	455	13530	7.13946784922395	0.992691284408418	3.73126	0.00877399941632307	0.166244658283059	0.00213287213436562	2464.57553017944	941	6478	454	873	7.42038946162658	0.997375733251003	12.72425	0.00650899835325301	0.1640397252514	0.00218658506960836	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05960911933	0.4599739904	0.129592369512378
Paragonimus_westermani	GCA_008508345.1	Other Invertebrates	7300	1.2	NA	203	876.357177	0.43	12783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07445539132	0.5669586781	0.131324193801065
Echeneis_naucrates	GCF_900963305.1	Teleostei	NA	110	2.363	6404	543.629889	0.41	38188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08005059478	0.7257984478	0.110293146840758
Acipenser_ruthenus	GCF_010645085.1	Other Vertebrates	16826.5	125	16	948	1829.247036	0.4	66973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1182.5439974883	87	859	574	84	10.2261904761905	0.9988358556461	9.82516	0.00862629358731196	0.155245792527293	0.00332040098393509	287.130452674897	36033	254367	614	28969	8.78066208705858	0.991441499880095	1.0204	0.0205122368406994	0.185004132421679	0.00329238665708462	1012.81554103123	276	2256	620	269	8.38661710037175	0.997783687943262	9.7972425	0.012112447832337	0.152078095621792	0.00411066290716662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Esox_lucius	GCF_011004845.1	Teleostei	10950	150	28.4	633486	917.725879	0.42	58111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04161636125	0.3710427445	0.11216055795965
Nibea_albiflora	GCA_014281875.1	Teleostei	1460	43.5	1.5	519	627.509834	0.43	15965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Carcharodon_carcharias	GCF_017639515.1	Other Vertebrates	18250	720	3000	15736	4267.160923	0.45	44456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04163898676	0.2893029246	0.143928675513984
Bos_mutus	GCF_000298355.1	Mammalia	NA	NA	NA	26	2525.007273	0.42	28881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002411743679	0.01295775094	0.186123632887174
Lithobates_catesbeianus	GCA_002284835.2	Other Vertebrates	5840	20.3	0.5	103628	5526.298316	0.43	28771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nesidiocoris_tenuis	GCA_902806785.1	Other Insecta	NA	NA	NA	494	332.776242	0.4	24668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pyrgilauda_ruficollis	GCF_017590135.1	Aves	NA	NA	NA	1769	1043.872756	0.42	32632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005459183424	0.03019274314	0.180811110758848
Kryptolebias_marmoratus	GCF_001649575.2	Teleostei	NA	7.5	NA	335	641.833254	0.4	42533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05285303154	0.4204917743	0.125693378016693
Ostrinia_furnacalis	GCF_004193835.1	Lepido Diptera	NA	NA	NA	2985	437.25302	0.37	23871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1519754019	1.932644133	0.0786359988913696
Meles_meles	GCF_922984935.1	Mammalia	6935	90	16.7	264192	2738.670646	0.42	50518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01525663495	0.1400512445	0.108936089818181
Poecilia_reticulata	GCF_000633615.1	Teleostei	1825	6	NA	7989	664.170342	0.39	43715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01504866441	0.0899360348	0.167326305228658
Apolygus_lucorum	GCA_009739505.2	Other Insecta	NA	NA	NA	3380	1023.25412	0.39	20111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4031992775	5.390880887	0.0747928373769687
Monopterus_albus	GCF_001952655.1	Teleostei	NA	100	0.25	2133	629.316014	0.41	40334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08312331382	0.5013013787	0.165815051288228
Diuraphis_noxia	GCF_001186385.1	Other Insecta	90	0.21	NA	260	295.974997	0.29	17476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Penaeus_japonicus	GCF_017312705.1	Other Invertebrates	NA	30	NA	928	1669.116693	0.34	39224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2229.1725388601	289	1957	425	275	7.11636363636364	0.996934082779765	8.33741	0.00868170458169084	0.208276039799114	0.00204261106601099	309.018723994452	22301	91437	478	14110	6.48029766123317	0.989763443682536	0.2843435	0.0225414673600623	0.213415539738098	0.00284725167595829	1884.5518392474	913	5662	452.5	887	6.38331454340473	0.995937831155069	7.456135	0.0133614236012516	0.213471560598036	0.00251948543963096	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05237490536	0.6353049511	0.0824405748283802
Pungitius_pungitius	GCF_902500615.1	Teleostei	1825	9	NA	120633	466.565096	0.44	43582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02921421332	0.2197160019	0.132963521397483
Procambarus_clarkii	GCF_020424385.1	Other Invertebrates	NA	11.938	NA	54628	2734.581948	0.44	45538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	942.174303683738	290	2071	1472	279	7.42293906810036	0.99661999034283	5.65653	0.012462956240289	0.188908002665605	0.00360491384875437	24.5119439868205	26417	90465	1502	12278	7.3680566867568	0.990946774995855	0	0.0243575409152254	0.201272280602082	0.00336954753619335	1381.28910303064	949	6057	1596	917	6.60523446019629	0.997358428264818	5.23675	0.0160047946798374	0.176547384162556	0.00373656765343458	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1083695279	1.038104791	0.104391703842931
Rhincodon_typus	GCF_021869965.1	Other Vertebrates	54750	2000	34000	3201	2639.418029	0.42	36827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01988780865	0.0903250488	0.220180436260113
Microcaecilia_unicolor	GCF_901765095.1	Other Vertebrates	NA	NA	NA	72	4638.502142	0.44	37109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04888956734	0.2916628023	0.167623594625251
Propithecus_coquereli	GCF_000956105.1	Mammalia	11315	NA	4.3	162	2083.764525	0.41	28194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02065930393	0.1311755859	0.157493513661524
Sagittarius_serpentarius	GCA_013399415.1	Aves	6789	120	4.27	48413	1127.113912	0.42	12828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04780803695	0.2401497801	0.199075913915442
Onychostoma_macrolepis	GCA_012432095.1	Teleostei	NA	26.5	0.297	33	883.226509	0.37	24754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02808703912	0.1531279747	0.183421998331961
Drosophila_santomea	GCF_016746245.2	Lepido Diptera	NA	NA	NA	1	146.799128	0.43	24461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1680.39871154453	293	714	61	254	2.81102362204724	0.984593837535014	20.37299	0.0101820753469214	0.168688751950809	0.0020116280992983	903.309893239978	14138	39805	68	10602	3.75448028673835	0.981082778545409	5.2588025	0.0310141601329534	0.22541396752689	0.00294654570256074	1614.84285714286	952	2231	62	813	2.74415744157442	0.985656656207978	18.67815	0.0142081352501878	0.212909668158637	0.00211408094097168	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005247851471	0.06768114265	0.0775378674993455
Aix_galericulata	GCA_024635365.1	Aves	3796	NA	0.693	171263	1070.119933	0.42	13219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04646242663	0.1604866701	0.289509568620553
Trachypithecus_francoisi	GCF_009764315.1	Mammalia	9599.5	76	14	40	2875.494604	0.41	64364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004746682346	0.0245622316	0.193251265735968
Mastacembelus_armatus	GCF_900324485.2	Teleostei	NA	90	0.5	968	578.720243	0.41	42270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06974734415	0.542861056	0.128481023604685
Egretta_garzetta	GCF_000687185.1	Aves	8139.5	NA	0.312	2451358	1157.806531	0.42	23679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03005414831	0.2141127035	0.140366021346323
Salmo_trutta	GCF_901001165.1	Teleostei	13870	140	50	2403637	2298.279481	0.43	87841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Phaethon_lepturus	GCF_000687285.1	Aves	NA	NA	0.367	48244	1147.080466	0.42	16216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0242995685	0.1901558658	0.127787635673346
Cariama_cristata	GCF_000690535.1	Aves	NA	NA	1.4	38433	1127.945763	0.41	16125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02953122968	0.2078325873	0.142091430721461
Eurypyga_helias	GCF_000690775.1	Aves	5475	NA	0.21	30617	1083.028646	0.42	15656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06435307472	0.4249730069	0.151428617053654
Manacus_vitellinus	GCF_001715985.3	Aves	NA	NA	0.0171	27748	1044.810677	0.41	24616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004022053163	0.01735714607	0.231723184605313
Opisthocomus_hoazin	GCF_000692075.1	Aves	NA	66.04	NA	39200	1142.165867	0.42	14878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04065079925	0.262171034	0.15505450251228
Leptosomus_discolor	GCF_000691785.1	Aves	NA	NA	0.301	4028	1133.136126	0.42	16371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03410973864	0.2739880628	0.124493520963717
Dryobates_pubescens	GCF_000699005.1	Aves	NA	NA	NA	14322168	1123.919997	0.45	15826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0266816009	0.2249866985	0.118591903778703
Calypte_anna	GCF_003957555.1	Aves	3102.5	10	0.0045	3567126	1043.590471	0.41	29214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02247524384	0.113071994	0.19876932425902
Aptenodytes_forsteri	GCF_000699145.1	Aves	18250	132	45	131033	1182.540656	0.42	19104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006998784703	0.0415673772	0.168372054588039
Cuculus_canorus	GCF_000709325.1	Aves	4708.5	34	0.13	1397886	1126.420809	0.42	16796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05527637076	0.4224531325	0.130846161402295
Phalacrocorax_carbo	GCF_000708925.1	Aves	11716.5	160	3.7	4735487	1130.205178	0.41	15339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Opisthorchis_viverrini	GCF_000715545.1	Other Invertebrates	NA	NA	NA	223	572.11143	0.44	16356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04112430795	0.2782736171	0.14778371150874
Hemibagrus_wyckioides	GCA_019097595.1	Teleostei	NA	130	86	79	789.788867	0.4	22794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0381749163	0.2944605327	0.129643575490278
Aythya_fuligula	GCF_009819795.1	Aves	16498	48	1.0262	2970952	1117.587328	0.42	27761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005421320769	0.04805540798	0.112813957822526
Papilio_polytes	GCF_000836215.1	Lepido Diptera	43	NA	NA	16211	218.28213	0.34	16633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06283311778	0.7462438514	0.0841991765320694
Anopheles_cruzii	GCF_943734635.1	Lepido Diptera	NA	NA	NA	1666	182.984421	0.49	14301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1461114448	1.514905422	0.0964492189928937
Anabas_testudineus	GCF_900324465.2	Teleostei	2920	25	NA	1793	552.051505	0.4	40360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05026391003	0.428992151	0.117167435144985
Passer_montanus	GCF_014805655.1	Aves	4781.5	NA	0.0205	2951772	1038.077379	0.42	39149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01453742567	0.1068156759	0.13609824164395
Mus_caroli	GCF_900094665.1	Mammalia	1204.5	NA	0.0112	1280	2272.905486	0.42	47409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007280492357	0.07020813559	0.103698699528449
